,Unnamed: 0,Image,Scene,ROI,Participant,FixDur,FixNr,Start,End,X,Y,Name,NextROI,experience,X1,Y1,Distance
21118,21519,1,1,9,1014.0,283.0,107.0,35166.0,35448.0,704.7,548.4,Floor,Floor,CSI,664.1,509.8,56.02
21119,21520,1,1,9,1014.0,379.0,108.0,35467.0,35845.0,683.5,581.0,Floor,Floor,CSI,704.7,548.4,38.89
21120,21521,1,1,9,1014.0,223.0,109.0,35860.0,36082.0,675.5,559.3,Floor,Floor,CSI,683.5,581.0,23.13
21121,21522,1,1,9,1014.0,316.0,110.0,36098.0,36413.0,681.0,526.4,Floor,Floor,CSI,675.5,559.3,33.36
21122,21523,1,1,9,1014.0,124.0,111.0,36439.0,36562.0,625.2,522.2,Floor,Body,CSI,681.0,526.4,55.96
21123,21524,1,1,8,1014.0,241.0,112.0,36617.0,36857.0,399.5,525.0,Body,Body,CSI,625.2,522.2,225.72
21124,21525,1,1,8,1014.0,431.0,113.0,36887.0,37317.0,320.7,523.0,Body,Floor,CSI,399.5,525.0,78.83
21125,21526,1,1,9,1014.0,471.0,114.0,37391.0,37861.0,635.0,518.5,Floor,Floor,CSI,320.7,523.0,314.33
21126,21527,1,1,9,1014.0,191.0,115.0,37888.0,38078.0,545.5,476.9,Floor,Floor,CSI,635.0,518.5,98.7
21127,21528,1,1,9,1014.0,144.0,116.0,38102.0,38245.0,509.3,461.9,Floor,Floor,CSI,545.5,476.9,39.18
21128,21529,1,1,9,1014.0,450.0,117.0,38266.0,38715.0,478.9,460.2,Floor,Floor,CSI,509.3,461.9,30.45
21129,21530,1,1,9,1014.0,293.0,118.0,38735.0,39027.0,465.3,457.4,Floor,Floor,CSI,478.9,460.2,13.89
21130,21531,1,1,9,1014.0,799.0,119.0,39036.0,39834.0,456.4,452.7,Floor,Floor,CSI,465.3,457.4,10.06
21131,21532,1,1,9,1014.0,1055.0,120.0,39861.0,40915.0,424.6,463.5,Floor,Floor,CSI,456.4,452.7,33.58
21132,21533,1,1,9,1014.0,378.0,121.0,40935.0,41312.0,414.6,455.4,Floor,Floor,CSI,424.6,463.5,12.87
21133,21534,1,1,9,1014.0,722.0,122.0,41328.0,42049.0,431.7,452.9,Floor,Floor,CSI,414.6,455.4,17.28
21134,21535,1,1,9,1014.0,247.0,123.0,42063.0,42309.0,458.4,453.2,Floor,Floor,CSI,431.7,452.9,26.7
21135,21536,1,1,9,1014.0,315.0,124.0,42325.0,42639.0,476.2,459.1,Floor,Floor,CSI,458.4,453.2,18.75
21136,21537,1,1,9,1014.0,442.0,125.0,42651.0,43092.0,461.4,453.2,Floor,Floor,CSI,476.2,459.1,15.93
21137,21538,1,1,9,1014.0,302.0,126.0,43114.0,43415.0,504.2,463.4,Floor,Floor,CSI,461.4,453.2,44.0
21138,21539,1,1,9,1014.0,208.0,127.0,43447.0,43654.0,603.5,477.5,Floor,Floor,CSI,504.2,463.4,100.3
21139,21540,1,1,9,1014.0,492.0,128.0,43684.0,44175.0,520.1,470.8,Floor,Floor,CSI,603.5,477.5,83.67
21140,21541,1,1,9,1014.0,252.0,129.0,44383.0,44634.0,479.0,467.8,Floor,Floor,CSI,520.1,470.8,41.21
21141,21542,1,1,9,1014.0,517.0,130.0,44640.0,45156.0,483.6,467.3,Floor,Floor,CSI,479.0,467.8,4.63
21142,21543,1,1,9,1014.0,182.0,131.0,45165.0,45346.0,471.4,462.8,Floor,Floor,CSI,483.6,467.3,13.0
21143,21544,1,1,9,1014.0,309.0,132.0,45359.0,45667.0,456.1,458.8,Floor,Floor,CSI,471.4,462.8,15.81
21144,21545,1,1,9,1014.0,203.0,133.0,45688.0,45890.0,427.1,462.2,Floor,Floor,CSI,456.1,458.8,29.2
21145,21546,1,1,9,1014.0,693.0,134.0,45905.0,46597.0,409.5,457.8,Floor,Floor,CSI,427.1,462.2,18.14
21146,21547,1,1,9,1014.0,708.0,135.0,46611.0,47318.0,424.1,459.0,Floor,Floor,CSI,409.5,457.8,14.65
21147,21548,1,1,9,1014.0,898.0,136.0,47337.0,48234.0,451.2,459.8,Floor,Floor,CSI,424.1,459.0,27.11
21148,21549,1,1,9,1014.0,155.0,137.0,48241.0,48395.0,462.7,467.2,Floor,Floor,CSI,451.2,459.8,13.68
21149,21550,1,1,9,1014.0,117.0,138.0,48416.0,48532.0,435.2,480.2,Floor,Body,CSI,462.7,467.2,30.42
21150,21551,1,1,8,1014.0,204.0,139.0,48555.0,48758.0,405.8,538.4,Body,Body,CSI,435.2,480.2,65.2
21151,21552,1,1,8,1014.0,162.0,140.0,48768.0,48929.0,419.1,524.5,Body,Floor,CSI,405.8,538.4,19.24
21152,21553,1,1,9,1014.0,402.0,141.0,48959.0,49360.0,509.7,467.2,Floor,Floor,CSI,419.1,524.5,107.2
21153,21554,1,1,9,1014.0,1060.0,142.0,49375.0,50434.0,528.6,467.8,Floor,Floor,CSI,509.7,467.2,18.91
21154,21555,1,1,9,1014.0,83.0,143.0,50474.0,50556.0,423.7,467.1,Floor,Floor,CSI,528.6,467.8,104.9
21155,21556,1,1,9,1014.0,232.0,144.0,50590.0,50821.0,383.1,469.1,Floor,Body,CSI,423.7,467.1,40.65
21156,21557,1,1,8,1014.0,196.0,145.0,50852.0,51047.0,309.4,516.2,Body,Floor,CSI,383.1,469.1,87.46
21157,21558,1,1,9,1014.0,549.0,146.0,51114.0,51662.0,650.0,538.6,Floor,Floor,CSI,309.4,516.2,341.34
21158,21559,1,1,9,1014.0,121.0,147.0,51682.0,51802.0,628.0,575.4,Floor,Body,CSI,650.0,538.6,42.87
21159,21560,1,1,8,1014.0,300.0,148.0,51837.0,52136.0,483.5,558.9,Body,Body,CSI,628.0,575.4,145.44
21160,21561,1,1,8,1014.0,254.0,149.0,52155.0,52408.0,460.3,552.4,Body,Floor,CSI,483.5,558.9,24.09
21161,21562,1,1,9,1014.0,212.0,150.0,52420.0,52631.0,444.8,532.5,Floor,Body,CSI,460.3,552.4,25.22
21162,21563,1,1,8,1014.0,364.0,151.0,52657.0,53020.0,381.6,549.9,Body,Body,CSI,444.8,532.5,65.55
21163,21564,1,1,8,1014.0,481.0,152.0,53035.0,53515.0,380.1,572.7,Body,Body,CSI,381.6,549.9,22.85
21164,21565,1,1,8,1014.0,323.0,153.0,53544.0,53866.0,376.7,524.4,Body,Floor,CSI,380.1,572.7,48.42
21165,21566,1,1,9,1014.0,262.0,154.0,53897.0,54158.0,383.1,460.7,Floor,Floor,CSI,376.7,524.4,64.02
21166,21567,1,1,9,1014.0,292.0,155.0,54177.0,54468.0,352.7,469.3,Floor,Elsewhere,CSI,383.1,460.7,31.59
21167,21568,1,1,0,1014.0,173.0,156.0,54514.0,54686.0,393.4,401.7,Floor,Elsewhere,CSI,352.7,469.3,78.91
21168,21570,1,1,17,1014.0,326.0,158.0,55112.0,55437.0,380.3,223.3,Windows,Body,CSI,393.4,401.7,178.88
21169,21571,1,1,8,1014.0,121.0,159.0,55642.0,55762.0,347.3,532.2,Body,Body,CSI,380.3,223.3,310.66
21170,21572,1,1,8,1014.0,603.0,160.0,55785.0,56387.0,371.6,567.8,Body,Body,CSI,347.3,532.2,43.1
21171,21573,1,1,8,1014.0,474.0,161.0,56401.0,56874.0,389.6,570.7,Body,Body,CSI,371.6,567.8,18.23
21172,21574,1,1,8,1014.0,340.0,162.0,56891.0,57230.0,366.2,576.1,Body,Body,CSI,389.6,570.7,24.01
21173,21575,1,1,8,1014.0,168.0,163.0,57257.0,57424.0,365.1,516.3,Body,Body,CSI,366.2,576.1,59.81
21174,21576,1,1,8,1014.0,545.0,164.0,57433.0,57977.0,354.8,526.3,Body,Body,CSI,365.1,516.3,14.36
21175,21577,1,1,8,1014.0,238.0,165.0,57996.0,58233.0,391.7,526.6,Body,Floor,CSI,354.8,526.3,36.9
21176,21578,1,1,9,1014.0,372.0,166.0,58271.0,58642.0,371.2,465.7,Floor,Body,CSI,391.7,526.6,64.26
21177,21579,1,1,8,1014.0,209.0,167.0,58674.0,58882.0,294.6,533.7,Body,Body,CSI,371.2,465.7,102.43
21178,21580,1,1,8,1014.0,228.0,168.0,58891.0,59118.0,302.8,520.4,Body,Floor,CSI,294.6,533.7,15.62
21179,21581,1,1,9,1014.0,154.0,169.0,59160.0,59313.0,229.4,444.1,Floor,Wooden_wall,CSI,302.8,520.4,105.87
21180,21582,1,1,7,1014.0,398.0,170.0,59330.0,59727.0,202.9,415.7,Wooden_wall,Floor,CSI,229.4,444.1,38.84
21181,21583,1,1,9,1014.0,271.0,171.0,59767.0,60037.0,241.2,504.1,Floor,Floor,CSI,202.9,415.7,96.34
21182,21584,1,1,9,1014.0,395.0,172.0,60056.0,60450.0,271.0,507.3,Floor,Wooden_wall,CSI,241.2,504.1,29.97
21183,21585,1,1,7,1014.0,443.0,173.0,60681.0,61123.0,191.5,400.1,Wooden_wall,Elsewhere,CSI,271.0,507.3,133.46
21184,21586,1,1,0,1014.0,184.0,174.0,61190.0,61373.0,295.8,679.8,Floor,Elsewhere,CSI,191.5,400.1,298.51
21185,21587,1,1,0,1014.0,195.0,175.0,61419.0,61613.0,410.0,720.3,Floor,Elsewhere,CSI,295.8,679.8,121.17
21186,21588,1,1,0,1014.0,262.0,176.0,61649.0,61910.0,303.6,720.5,Floor,Elsewhere,CSI,410.0,720.3,106.4
21187,21589,1,1,0,1014.0,173.0,177.0,61936.0,62108.0,238.8,723.9,Floor,Body,CSI,303.6,720.5,64.89
21188,21590,1,1,8,1014.0,181.0,178.0,62145.0,62325.0,219.0,662.5,Body,Body,CSI,238.8,723.9,64.51
21189,21591,1,1,8,1014.0,151.0,179.0,62352.0,62502.0,228.1,608.0,Body,Body,CSI,219.0,662.5,55.25
21190,21592,1,1,8,1014.0,196.0,180.0,62527.0,62722.0,178.1,591.3,Body,Elsewhere,CSI,228.1,608.0,52.72
21191,21593,1,1,0,1014.0,317.0,181.0,62790.0,63106.0,151.9,371.0,Wooden_wall,Stairs_wall,CSI,178.1,591.3,221.85
21192,21594,1,1,2,1014.0,608.0,182.0,63121.0,63728.0,138.4,353.2,Stairs_wall,Wooden_wall,CSI,151.9,371.0,22.34
21193,21595,1,1,7,1014.0,211.0,183.0,63762.0,63972.0,163.4,426.7,Wooden_wall,Floor,CSI,138.4,353.2,77.64
21194,21596,1,1,9,1014.0,126.0,184.0,64035.0,64160.0,161.4,643.0,Floor,Elsewhere,CSI,163.4,426.7,216.31
21195,21597,1,1,0,1014.0,1190.0,185.0,64185.0,65374.0,142.5,691.7,Body,Elsewhere,CSI,161.4,643.0,52.24
21196,21598,1,1,0,1014.0,125.0,186.0,65409.0,65533.0,155.2,625.0,Floor,Floor,CSI,142.5,691.7,67.9
21197,21599,1,1,9,1014.0,332.0,187.0,65587.0,65918.0,162.0,514.5,Floor,Wooden_wall,CSI,155.2,625.0,110.71
21198,21600,1,1,7,1014.0,570.0,188.0,65958.0,66527.0,168.4,417.2,Wooden_wall,Elsewhere,CSI,162.0,514.5,97.51
21199,21602,1,1,0,1014.0,188.0,190.0,66781.0,66968.0,176.5,765.9,Floor,Elsewhere,CSI,168.4,417.2,348.79
21200,21603,1,1,0,1014.0,428.0,191.0,66989.0,67416.0,143.6,756.2,Floor,Floor,CSI,176.5,765.9,34.3
21201,21604,1,1,9,1014.0,216.0,192.0,67454.0,67669.0,163.3,659.1,Floor,Body,CSI,143.6,756.2,99.08
21202,21605,1,1,8,1014.0,150.0,193.0,67721.0,67870.0,189.2,566.3,Body,Wooden_wall,CSI,163.3,659.1,96.35
21203,21606,1,1,7,1014.0,371.0,194.0,68066.0,68436.0,209.4,381.8,Wooden_wall,Floor,CSI,189.2,566.3,185.6
21204,21607,1,1,9,1014.0,358.0,195.0,68506.0,68863.0,580.1,420.0,Floor,Elsewhere,CSI,209.4,381.8,372.66
21205,21614,1,1,0,1014.0,255.0,202.0,71966.0,72220.0,471.6,747.9,Floor,Elsewhere,CSI,580.1,420.0,345.38
21206,21615,1,1,0,1014.0,177.0,203.0,72243.0,72419.0,429.8,712.6,Floor,Elsewhere,CSI,471.6,747.9,54.71
21207,21616,1,1,0,1014.0,219.0,204.0,72476.0,72694.0,680.7,723.0,Floor,Elsewhere,CSI,429.8,712.6,251.12
21208,21617,1,1,0,1014.0,285.0,205.0,72711.0,72995.0,654.9,755.3,Floor,Body,CSI,680.7,723.0,41.34
21209,21618,1,1,8,1014.0,311.0,206.0,73049.0,73359.0,395.3,614.7,Body,Floor,CSI,654.9,755.3,295.23
21210,21619,1,1,9,1014.0,156.0,207.0,73396.0,73551.0,305.2,648.9,Floor,Body,CSI,395.3,614.7,96.37
21211,21620,1,1,8,1014.0,197.0,208.0,73577.0,73773.0,247.3,676.1,Body,Elsewhere,CSI,305.2,648.9,63.97
21212,21621,1,1,0,1014.0,478.0,209.0,73791.0,74268.0,290.7,691.5,Floor,Body,CSI,247.3,676.1,46.05
21213,21622,1,1,8,1014.0,418.0,210.0,74318.0,74735.0,394.1,533.4,Body,Body,CSI,290.7,691.5,188.91
21214,21623,1,1,8,1014.0,253.0,211.0,74746.0,74998.0,378.9,524.9,Body,Body,CSI,394.1,533.4,17.42
21215,21624,1,1,8,1014.0,316.0,212.0,75024.0,75339.0,375.8,570.1,Body,Floor,CSI,378.9,524.9,45.31
21216,21625,1,1,9,1014.0,406.0,213.0,75401.0,75806.0,686.0,567.5,Floor,Floor,CSI,375.8,570.1,310.21
21217,21626,1,1,9,1014.0,241.0,214.0,75845.0,76085.0,708.6,503.4,Floor,Elsewhere,CSI,686.0,567.5,67.97
21218,21628,1,1,30,1014.0,142.0,216.0,76398.0,76539.0,744.7,414.5,Radiator,Radiator,CSI,708.6,503.4,95.95
21219,21629,1,1,30,1014.0,572.0,217.0,76563.0,77134.0,753.8,344.5,Radiator,Wall_on_right,CSI,744.7,414.5,70.59
21220,21630,1,1,33,1014.0,345.0,218.0,77145.0,77489.0,766.1,352.9,Wall_on_right,Wall_on_right,CSI,753.8,344.5,14.89
21221,21631,1,1,33,1014.0,291.0,219.0,77534.0,77824.0,758.7,498.9,Wall_on_right,Elsewhere,CSI,766.1,352.9,146.19
21222,21633,1,1,30,1014.0,647.0,221.0,78118.0,78764.0,737.5,351.4,Radiator,Radiator,CSI,758.7,498.9,149.02
21223,21634,1,1,30,1014.0,584.0,222.0,78781.0,79364.0,742.6,350.8,Radiator,Radiator,CSI,737.5,351.4,5.14
21224,21635,1,1,30,1014.0,407.0,223.0,79388.0,79794.0,724.9,388.9,Radiator,Stairs_wall,CSI,742.6,350.8,42.01
21225,21636,1,1,2,1014.0,582.0,224.0,79882.0,80463.0,140.5,360.9,Stairs_wall,Stairs_wall,CSI,724.9,388.9,585.07
21226,21637,1,1,2,1014.0,491.0,225.0,80527.0,81017.0,116.9,174.0,Stairs_wall,Back_wall,CSI,140.5,360.9,188.38
21227,21638,1,1,12,1014.0,392.0,226.0,81060.0,81451.0,251.2,154.4,Back_wall,Windows,CSI,116.9,174.0,135.72
21228,21639,1,1,17,1014.0,70.0,227.0,81481.0,81550.0,369.7,151.7,Windows,Windows,CSI,251.2,154.4,118.53
21229,21640,1,1,17,1014.0,139.0,228.0,81589.0,81727.0,451.7,163.0,Windows,Windows,CSI,369.7,151.7,82.77
21230,21641,1,1,17,1014.0,205.0,229.0,81751.0,81955.0,408.5,153.3,Windows,CCTV,CSI,451.7,163.0,44.28
21231,21642,1,1,14,1014.0,170.0,230.0,81997.0,82166.0,301.2,110.1,CCTV,Back_wall,CSI,408.5,153.3,115.67
21232,21643,1,1,12,1014.0,452.0,231.0,82195.0,82646.0,247.4,153.5,Back_wall,Back_wall,CSI,301.2,110.1,69.12
21233,21644,1,1,12,1014.0,1323.0,232.0,82664.0,83986.0,240.7,158.7,Back_wall,Back_wall,CSI,247.4,153.5,8.48
21234,21645,1,1,12,1014.0,392.0,233.0,83994.0,84385.0,238.0,150.8,Back_wall,Back_wall,CSI,240.7,158.7,8.35
21235,21646,1,1,12,1014.0,220.0,234.0,84399.0,84618.0,273.7,143.3,Back_wall,Ceiling,CSI,238.0,150.8,36.48
21236,21647,1,1,13,1014.0,494.0,235.0,84640.0,85133.0,319.5,93.2,Ceiling,Ceiling,CSI,273.7,143.3,67.88
21237,21648,1,1,13,1014.0,485.0,236.0,85184.0,85668.0,472.9,111.6,Ceiling,Curtains,CSI,319.5,93.2,154.5
21238,21649,1,1,15,1014.0,197.0,237.0,85723.0,85919.0,290.5,132.3,Curtains,Back_wall,CSI,472.9,111.6,183.57
21239,21650,1,1,12,1014.0,314.0,238.0,85941.0,86254.0,249.5,116.7,Back_wall,Back_wall,CSI,290.5,132.3,43.87
21240,21651,1,1,12,1014.0,324.0,239.0,86261.0,86584.0,247.2,124.4,Back_wall,Stairs_wall,CSI,249.5,116.7,8.04
21241,21652,1,1,2,1014.0,534.0,240.0,86620.0,87153.0,123.5,146.0,Stairs_wall,Stairs_wall,CSI,247.2,124.4,125.57
21242,21653,1,1,2,1014.0,698.0,241.0,87166.0,87863.0,136.9,166.7,Stairs_wall,Back_wall,CSI,123.5,146.0,24.66
21243,21654,1,1,12,1014.0,941.0,242.0,87891.0,88831.0,256.5,144.5,Back_wall,Back_wall,CSI,136.9,166.7,121.64
21244,21655,1,1,12,1014.0,322.0,243.0,88851.0,89172.0,243.1,133.1,Back_wall,Curtains,CSI,256.5,144.5,17.59
21245,21656,1,1,15,1014.0,133.0,244.0,89231.0,89363.0,469.6,154.8,Curtains,Windows,CSI,243.1,133.1,227.54
21246,21657,1,1,17,1014.0,215.0,245.0,89385.0,89599.0,448.4,162.9,Windows,Ceiling,CSI,469.6,154.8,22.69
21247,21658,1,1,13,1014.0,450.0,246.0,89642.0,90091.0,320.2,100.1,Ceiling,Elsewhere,CSI,448.4,162.9,142.76
21248,21659,1,1,0,1014.0,152.0,247.0,90347.0,90498.0,441.3,667.6,Floor,Elsewhere,CSI,320.2,100.1,580.28
21249,21660,1,1,0,1014.0,202.0,248.0,90523.0,90724.0,475.4,725.0,Floor,Body,CSI,441.3,667.6,66.77
21250,21661,1,1,8,1014.0,388.0,249.0,90784.0,91171.0,383.1,577.4,Body,Floor,CSI,475.4,725.0,174.08
21251,21662,1,1,9,1014.0,444.0,250.0,91208.0,91651.0,437.4,520.1,Floor,Floor,CSI,383.1,577.4,78.94
21252,21663,1,1,9,1014.0,217.0,251.0,91720.0,91936.0,142.3,647.1,Floor,Wooden_wall,CSI,437.4,520.1,321.27
21253,21664,1,1,7,1014.0,174.0,252.0,92102.0,92275.0,206.1,378.1,Wooden_wall,Elsewhere,CSI,142.3,647.1,276.46
21254,21665,2,1,0,1014.0,256.0,1.0,44.0,299.0,476.5,446.0,Table,Plate,CSI,0.0,0.0,0.0
21255,21666,2,1,15,1014.0,301.0,2.0,331.0,631.0,542.1,511.6,Plate,Elsewhere,CSI,476.5,446.0,92.77
21256,21667,2,1,0,1014.0,176.0,3.0,659.0,834.0,608.2,513.5,Table,Fallen_can_table_back,CSI,542.1,511.6,66.13
21257,21668,2,1,19,1014.0,166.0,4.0,850.0,1015.0,596.8,491.9,Fallen_can_table_back,Newspaper_on_table,CSI,608.2,513.5,24.42
21258,21669,2,1,12,1014.0,170.0,5.0,1059.0,1228.0,436.5,604.9,Newspaper_on_table,Newspaper_on_table,CSI,596.8,491.9,196.13
21259,21670,2,1,12,1014.0,135.0,6.0,1261.0,1395.0,405.1,554.8,Newspaper_on_table,Newspaper_on_table,CSI,436.5,604.9,59.13
21260,21671,2,1,12,1014.0,148.0,7.0,1407.0,1554.0,399.9,533.9,Newspaper_on_table,Newspaper_on_table,CSI,405.1,554.8,21.54
21261,21672,2,1,12,1014.0,194.0,8.0,1575.0,1768.0,437.2,510.2,Newspaper_on_table,Floor,CSI,399.9,533.9,44.19
21262,21673,2,1,2,1014.0,348.0,9.0,1816.0,2163.0,288.8,439.4,Floor,Floor,CSI,437.2,510.2,164.42
21263,21674,2,1,2,1014.0,320.0,10.0,2189.0,2508.0,170.5,404.2,Floor,Floor,CSI,288.8,439.4,123.43
21264,21675,2,1,2,1014.0,184.0,11.0,2536.0,2719.0,221.0,504.8,Floor,Elsewhere,CSI,170.5,404.2,112.56
21265,21676,2,1,0,1014.0,274.0,12.0,2781.0,3054.0,202.7,236.5,Wall_near_stairs,Elsewhere,CSI,221.0,504.8,268.92
21266,21677,2,1,0,1014.0,149.0,13.0,3114.0,3262.0,381.3,437.8,Table,Newspaper_on_table,CSI,202.7,236.5,269.11
21267,21678,2,1,12,1014.0,120.0,14.0,3318.0,3437.0,307.9,617.0,Newspaper_on_table,Floor,CSI,381.3,437.8,193.65
21268,21679,2,1,2,1014.0,95.0,15.0,3491.0,3585.0,95.2,698.9,Floor,Body,CSI,307.9,617.0,227.92
21269,21680,2,1,4,1014.0,315.0,16.0,3663.0,3977.0,138.8,355.1,Body,Body,CSI,95.2,698.9,346.55
21270,21681,2,1,4,1014.0,112.0,17.0,4003.0,4114.0,197.7,377.1,Body,Body,CSI,138.8,355.1,62.87
21271,21682,2,1,4,1014.0,200.0,18.0,4144.0,4343.0,280.9,374.8,Body,Floor,CSI,197.7,377.1,83.23
21272,21683,2,1,2,1014.0,312.0,19.0,4371.0,4682.0,335.1,415.4,Floor,Body,CSI,280.9,374.8,67.72
21273,21684,2,1,4,1014.0,263.0,20.0,4724.0,4986.0,431.0,346.9,Body,Kitchen_counter,CSI,335.1,415.4,117.85
21274,21685,2,1,28,1014.0,215.0,21.0,5064.0,5278.0,858.2,223.7,Kitchen_counter,Wall_kitchen,CSI,431.0,346.9,444.61
21275,21686,2,1,24,1014.0,143.0,22.0,5329.0,5471.0,733.1,293.9,Wall_kitchen,Fallen_chair,CSI,858.2,223.7,143.45
21276,21687,2,1,23,1014.0,178.0,23.0,5534.0,5711.0,827.3,536.4,Fallen_chair,Newspaper_on_table,CSI,733.1,293.9,260.15
21277,21688,2,1,12,1014.0,127.0,24.0,5777.0,5903.0,445.8,573.4,Newspaper_on_table,Newspaper_on_table,CSI,827.3,536.4,383.29
21278,21689,2,1,12,1014.0,129.0,25.0,5942.0,6070.0,381.0,578.7,Newspaper_on_table,Floor,CSI,445.8,573.4,65.02
21279,21690,2,1,2,1014.0,144.0,26.0,6122.0,6265.0,199.0,510.9,Floor,Floor,CSI,381.0,578.7,194.22
21280,21691,2,1,2,1014.0,287.0,27.0,6285.0,6571.0,225.1,518.0,Floor,Floor,CSI,199.0,510.9,27.05
21281,21692,2,1,2,1014.0,230.0,28.0,6607.0,6836.0,272.0,459.7,Floor,Floor,CSI,225.1,518.0,74.82
21282,21693,2,1,2,1014.0,769.0,29.0,6855.0,7623.0,295.0,446.1,Floor,Floor,CSI,272.0,459.7,26.72
21283,21694,2,1,2,1014.0,599.0,30.0,7642.0,8240.0,270.0,441.4,Floor,Floor,CSI,295.0,446.1,25.44
21284,21695,2,1,2,1014.0,300.0,31.0,8257.0,8556.0,284.5,441.9,Floor,Body,CSI,270.0,441.4,14.51
21285,21696,2,1,4,1014.0,251.0,32.0,8581.0,8831.0,264.9,391.2,Body,Body,CSI,284.5,441.9,54.36
21286,21697,2,1,4,1014.0,129.0,33.0,8860.0,8988.0,187.7,366.3,Body,Floor,CSI,264.9,391.2,81.12
21287,21698,2,1,2,1014.0,274.0,34.0,9021.0,9294.0,45.7,263.3,Floor,Wall_left,CSI,187.7,366.3,175.42
21288,21699,2,1,1,1014.0,383.0,35.0,9326.0,9708.0,59.6,213.2,Wall_left,Wall_left,CSI,45.7,263.3,51.99
21289,21700,2,1,1,1014.0,252.0,36.0,9763.0,10014.0,20.9,99.7,Wall_left,Elsewhere,CSI,59.6,213.2,119.92
21290,21702,2,1,1,1014.0,199.0,38.0,10938.0,11136.0,53.8,65.5,Wall_left,Wall_left,CSI,20.9,99.7,47.46
21291,21703,2,1,1,1014.0,572.0,39.0,11160.0,11731.0,11.8,71.5,Wall_left,Wall_left,CSI,53.8,65.5,42.43
21292,21704,2,1,1,1014.0,317.0,40.0,11766.0,12082.0,21.9,161.8,Wall_left,Wall_left,CSI,11.8,71.5,90.86
21293,21705,2,1,1,1014.0,333.0,41.0,12110.0,12442.0,44.8,245.8,Wall_left,Floor,CSI,21.9,161.8,87.07
21294,21706,2,1,2,1014.0,367.0,42.0,12461.0,12827.0,27.5,254.7,Floor,Floor,CSI,44.8,245.8,19.46
21295,21707,2,1,2,1014.0,646.0,43.0,12855.0,13500.0,63.2,294.5,Floor,Floor,CSI,27.5,254.7,53.47
21296,21708,2,1,2,1014.0,542.0,44.0,13515.0,14056.0,88.0,323.9,Floor,Floor,CSI,63.2,294.5,38.46
21297,21709,2,1,2,1014.0,229.0,45.0,14097.0,14325.0,152.6,437.2,Floor,Floor,CSI,88.0,323.9,130.42
21298,21710,2,1,2,1014.0,164.0,46.0,14345.0,14508.0,131.1,434.6,Floor,Floor,CSI,152.6,437.2,21.66
21299,21711,2,1,2,1014.0,546.0,47.0,14533.0,15078.0,82.1,437.0,Floor,Floor,CSI,131.1,434.6,49.06
21300,21712,2,1,2,1014.0,161.0,48.0,15105.0,15265.0,161.0,515.9,Floor,Floor,CSI,82.1,437.0,111.58
21301,21713,2,1,2,1014.0,157.0,49.0,15290.0,15446.0,218.2,519.4,Floor,Floor,CSI,161.0,515.9,57.31
21302,21714,2,1,2,1014.0,614.0,50.0,15726.0,16339.0,151.8,411.5,Floor,Body,CSI,218.2,519.4,126.69
21303,21715,2,1,4,1014.0,204.0,51.0,16382.0,16585.0,214.0,324.8,Body,Floor,CSI,151.8,411.5,106.7
21304,21716,2,1,2,1014.0,589.0,52.0,16606.0,17194.0,244.7,304.4,Floor,Wall_near_stairs,CSI,214.0,324.8,36.86
21305,21717,2,1,3,1014.0,162.0,53.0,17226.0,17387.0,223.3,276.6,Wall_near_stairs,Wall_to_kitchen,CSI,244.7,304.4,35.08
21306,21718,2,1,8,1014.0,269.0,54.0,17423.0,17691.0,332.8,301.9,Wall_to_kitchen,Body,CSI,223.3,276.6,112.38
21307,21719,2,1,4,1014.0,198.0,55.0,17724.0,17921.0,330.3,396.2,Body,Floor,CSI,332.8,301.9,94.33
21308,21720,2,1,2,1014.0,138.0,56.0,17946.0,18083.0,360.7,431.1,Floor,Floor,CSI,330.3,396.2,46.28
21309,21721,2,1,2,1014.0,369.0,57.0,18136.0,18504.0,141.0,438.2,Floor,Floor,CSI,360.7,431.1,219.81
21310,21722,2,1,2,1014.0,518.0,58.0,18528.0,19045.0,204.3,400.0,Floor,Floor,CSI,141.0,438.2,73.93
21311,21723,2,1,2,1014.0,262.0,59.0,19066.0,19327.0,179.2,413.0,Floor,Floor,CSI,204.3,400.0,28.27
21312,21724,2,1,2,1014.0,271.0,60.0,19370.0,19640.0,128.7,568.3,Floor,Floor,CSI,179.2,413.0,163.3
21313,21725,2,1,2,1014.0,225.0,61.0,19666.0,19890.0,90.8,668.0,Floor,Floor,CSI,128.7,568.3,106.66
21314,21726,2,1,2,1014.0,381.0,62.0,19906.0,20286.0,120.4,678.8,Floor,Floor,CSI,90.8,668.0,31.51
21315,21727,2,1,2,1014.0,214.0,63.0,20327.0,20540.0,64.7,595.8,Floor,Floor,CSI,120.4,678.8,99.96
21316,21728,2,1,2,1014.0,240.0,64.0,20548.0,20787.0,72.4,586.1,Floor,Floor,CSI,64.7,595.8,12.38
21317,21729,2,1,2,1014.0,209.0,65.0,20823.0,21031.0,86.4,707.7,Floor,Elsewhere,CSI,72.4,586.1,122.4
21318,21732,2,1,2,1014.0,329.0,68.0,21579.0,21907.0,309.9,741.7,Floor,Newspaper_on_table,CSI,86.4,707.7,226.07
21319,21733,2,1,12,1014.0,645.0,69.0,21932.0,22576.0,369.6,665.0,Newspaper_on_table,Newspaper_on_table,CSI,309.9,741.7,97.2
